household_id,dma,subscription_tier,primary_device,signup_date,is_active
2392,Hartford CT,Standard,Apple TV,2022-07-10,true
2393,Miami FL,Standard,Fire TV Stick,2023-12-31,false
2394,Philadelphia PA,Standard,Roku,2026-02-03,true
2395,Seattle WA,Premium,iPhone,2024-11-29,true
2396,Detroit MI,Standard,Web browser,2022-11-01,true
2397,St Louis MO,Basic,Android phone,2025-07-22,true
2398,Chicago IL,Standard,iPad,2023-08-11,true
2399,Chicago IL,Basic,iPhone,2023-04-09,true
2400,Minneapolis MN,Basic,Roku,2023-08-30,true
2401,Providence RI,Basic,Apple TV,2026-04-08,true
2402,Phoenix AZ,Premium,iPad,2025-01-14,true
2403,Minneapolis MN,Standard,Roku,2025-02-24,true
2404,Phoenix AZ,Standard,Roku,2025-03-03,true
2405,Atlanta GA,Standard,iPad,2022-11-09,true
2406,Nashville TN,Standard,Roku,2026-08-20,true
2407,Atlanta GA,Premium,Web browser,2024-04-29,true
2408,Minneapolis MN,Premium,iPad,2022-05-30,true
2409,Seattle WA,Standard,Android phone,2022-11-14,true
2410,Providence RI,Premium,iPhone,2024-01-13,true
2411,Denver CO,Standard,Roku,2022-05-05,true
2412,Providence RI,Standard,Samsung TV,2024-12-01,true
2413,St Louis MO,Premium,iPad,2024-01-06,true
2414,Miami FL,Standard,Web browser,2024-04-21,true
2415,Atlanta GA,Standard,Samsung TV,2026-06-15,true
2416,Seattle WA,Basic,iPad,2026-06-25,true
2417,Miami FL,Standard,iPad,2022-10-11,true
2418,Chicago IL,Standard,Roku,2025-11-27,true
2419,Chicago IL,Standard,iPhone,2025-02-14,true
2420,Dallas-Ft Worth TX,Standard,iPhone,2023-12-18,true
2421,Chicago IL,Basic,iPhone,2024-03-02,true
2422,Portland OR,Premium,iPad,2024-06-07,true
2423,New York NY,Standard,Web browser,2022-06-03,true
2424,Nashville TN,Premium,iPhone,2023-04-03,false
2425,Los Angeles CA,Basic,Apple TV,2022-08-01,true
2426,Phoenix AZ,Standard,Web browser,2023-10-23,true
2427,Hartford CT,Standard,Web browser,2022-06-03,true
2428,Atlanta GA,Premium,Android phone,2024-01-21,false
2429,Portland OR,Basic,Android phone,2024-04-25,true
2430,Chicago IL,Premium,Roku,2023-02-17,true
2431,New York NY,Standard,Samsung TV,2022-11-25,true
2432,Denver CO,Standard,Fire TV Stick,2026-05-13,true
2433,Hartford CT,Standard,iPhone,2022-09-20,true
2434,Los Angeles CA,Basic,iPad,2023-09-02,true
2435,Seattle WA,Standard,Fire TV Stick,2022-10-10,true
2436,Phoenix AZ,Basic,Web browser,2023-07-25,true
2437,Miami FL,Standard,Fire TV Stick,2022-08-25,true
2438,Detroit MI,Standard,Roku,2025-06-20,true
2439,Nashville TN,Standard,Web browser,2025-11-05,true
2440,Boston MA,Basic,Roku,2025-10-23,true
2441,Atlanta GA,Basic,Android phone,2025-07-26,true
2442,Providence RI,Basic,iPad,2025-09-25,true
2443,Providence RI,Basic,Apple TV,2024-09-30,true
2444,Philadelphia PA,Standard,Roku,2025-10-19,true
2445,Phoenix AZ,Basic,Apple TV,2025-12-22,true
2446,Baltimore MD,Premium,Roku,2024-05-23,false
2447,Portland OR,Basic,Android phone,2023-03-24,true
2448,Miami FL,Basic,Web browser,2026-01-26,true
2449,Portland OR,Premium,Web browser,2024-06-12,true
2450,Hartford CT,Basic,iPad,2023-10-22,true
2451,Nashville TN,Standard,iPad,2023-08-10,false
2452,Baltimore MD,Premium Ad-Free,Web browser,2026-03-15,true
2453,Boston MA,Premium Ad-Free,iPad,2023-06-26,true
2454,Seattle WA,Standard,Android phone,2026-07-17,true
2455,Nashville TN,Basic,Web browser,2025-08-19,true
2456,Seattle WA,Standard,Apple TV,2025-04-11,true
2457,Nashville TN,Premium Ad-Free,Samsung TV,2022-12-20,true
2458,St Louis MO,Premium Ad-Free,Web browser,2025-10-29,true
2459,Seattle WA,Basic,Apple TV,2023-04-10,true
2460,Boston MA,Standard,Apple TV,2022-05-19,true
2461,Los Angeles CA,Basic,Fire TV Stick,2022-07-04,true
2462,Philadelphia PA,Basic,Apple TV,2025-05-07,true
2463,Seattle WA,Standard,iPhone,2026-03-30,true
2464,Phoenix AZ,Basic,Web browser,2025-09-12,true
2465,Seattle WA,Standard,Fire TV Stick,2023-05-02,false
2466,Hartford CT,Basic,Android phone,2025-10-22,false
2467,Los Angeles CA,Standard,iPad,2023-11-12,true
2468,Detroit MI,Basic,Web browser,2025-01-15,true
2469,Providence RI,Standard,iPad,2023-05-05,true
2470,Philadelphia PA,Basic,Fire TV Stick,2024-01-14,true
2471,Baltimore MD,Premium Ad-Free,Samsung TV,2024-02-15,true
2472,Boston MA,Basic,Web browser,2023-04-11,true
2473,Dallas-Ft Worth TX,Standard,Web browser,2022-07-12,true
2474,Philadelphia PA,Basic,iPhone,2025-01-29,true
2475,New York NY,Basic,Web browser,2024-05-15,true
2476,Dallas-Ft Worth TX,Basic,Android phone,2023-12-13,true
2477,Denver CO,Basic,Roku,2023-02-05,true
2478,Hartford CT,Basic,Web browser,2024-07-28,true
2479,Boston MA,Standard,Fire TV Stick,2025-01-14,true
2480,New York NY,Standard,Samsung TV,2022-12-30,true
2481,Detroit MI,Basic,Fire TV Stick,2022-07-14,true
2482,Baltimore MD,Standard,Android phone,2024-03-12,false
2483,Hartford CT,Standard,Roku,2026-03-18,true
2484,Los Angeles CA,Basic,Android phone,2025-05-27,true
2485,Los Angeles CA,Standard,iPad,2024-08-27,true
2486,Atlanta GA,Basic,iPad,2023-08-13,true
2487,Philadelphia PA,Basic,Apple TV,2023-10-05,true
2488,Boston MA,Standard,Web browser,2023-02-10,true
2489,Denver CO,Premium Ad-Free,Apple TV,2026-07-12,true
2490,Atlanta GA,Premium Ad-Free,Android phone,2024-08-23,true
2491,Los Angeles CA,Premium Ad-Free,iPhone,2023-08-17,true
2492,Chicago IL,Standard,Roku,2022-05-22,true
2493,St Louis MO,Basic,Roku,2026-01-16,true
2494,Miami FL,Basic,Fire TV Stick,2022-11-09,true
2495,Dallas-Ft Worth TX,Basic,Web browser,2026-08-16,true
2496,Philadelphia PA,Basic,Web browser,2025-10-21,true
2497,Nashville TN,Basic,Samsung TV,2022-12-29,true
2498,Baltimore MD,Standard,Web browser,2023-04-03,true
2499,Providence RI,Basic,Roku,2022-06-14,true
2500,St Louis MO,Basic,Web browser,2024-01-22,true
2501,Detroit MI,Standard,Fire TV Stick,2023-12-29,true
2502,Boston MA,Standard,Roku,2024-05-05,true
2503,Portland OR,Premium,iPad,2024-06-11,true
2504,New York NY,Basic,Samsung TV,2024-06-07,false
2505,Boston MA,Standard,Apple TV,2025-05-23,true
2506,New York NY,Basic,iPad,2022-12-19,true
2507,Seattle WA,Standard,Apple TV,2025-02-11,true
2508,Miami FL,Basic,iPad,2024-01-06,true
2509,Dallas-Ft Worth TX,Basic,Fire TV Stick,2023-10-06,true
2510,New York NY,Standard,Roku,2024-05-01,true
2511,Hartford CT,Basic,Apple TV,2024-01-05,true
2512,Baltimore MD,Basic,iPhone,2026-06-12,true
2513,Columbus OH,Premium,Fire TV Stick,2025-04-16,false
2514,Portland OR,Basic,Fire TV Stick,2024-09-19,true
2515,New York NY,Standard,Android phone,2024-12-14,true
2516,Nashville TN,Standard,Samsung TV,2022-09-24,true
2517,Detroit MI,Basic,Samsung TV,2022-10-11,true
2518,Denver CO,Standard,Fire TV Stick,2023-07-31,true
2519,New York NY,Basic,Roku,2025-02-18,true
2520,Columbus OH,Premium,Roku,2026-06-09,true
2521,Dallas-Ft Worth TX,Basic,Android phone,2023-05-23,true
2522,Providence RI,Basic,Roku,2022-11-01,true
2523,Philadelphia PA,Basic,Fire TV Stick,2024-07-16,true
2524,Dallas-Ft Worth TX,Premium,Web browser,2023-01-30,true
2525,Boston MA,Premium,Apple TV,2022-08-19,true
2526,Los Angeles CA,Premium Ad-Free,Android phone,2024-04-17,true
2527,Seattle WA,Standard,Apple TV,2025-10-01,true
2528,St Louis MO,Standard,Web browser,2026-07-24,true
2529,Boston MA,Standard,iPad,2023-05-21,true
2530,Phoenix AZ,Premium,Samsung TV,2024-03-23,true
2531,St Louis MO,Standard,Android phone,2025-12-29,true
2532,Nashville TN,Standard,Samsung TV,2026-06-03,true
2533,St Louis MO,Standard,Web browser,2022-06-19,true
2534,Hartford CT,Standard,Apple TV,2025-04-09,true
2535,Nashville TN,Basic,iPad,2025-03-30,true
2536,Columbus OH,Standard,iPhone,2023-12-09,true
2537,Los Angeles CA,Basic,Android phone,2025-01-30,true
2538,Seattle WA,Premium,Apple TV,2022-09-16,true
2539,Denver CO,Standard,iPad,2023-09-18,true
2540,Seattle WA,Premium,Android phone,2025-02-09,true
2541,Chicago IL,Standard,iPad,2025-07-03,false
2542,Columbus OH,Premium,iPad,2022-12-09,true
2543,Columbus OH,Basic,Fire TV Stick,2024-02-06,true
2544,Atlanta GA,Premium,Web browser,2022-09-07,true
2545,Nashville TN,Standard,iPad,2025-03-01,true
2546,Atlanta GA,Basic,Fire TV Stick,2026-07-26,true
2547,Portland OR,Basic,Web browser,2022-10-08,true
2548,Phoenix AZ,Basic,iPhone,2025-08-15,true
2549,Seattle WA,Standard,Apple TV,2023-01-01,true
2550,New York NY,Standard,Fire TV Stick,2023-08-03,true
2551,Detroit MI,Premium Ad-Free,Apple TV,2025-08-27,false
2552,Los Angeles CA,Standard,Roku,2023-05-21,false
2553,Philadelphia PA,Standard,Android phone,2026-04-22,true
2554,Hartford CT,Standard,Android phone,2024-12-16,true
2555,Columbus OH,Premium,Android phone,2025-02-11,true
2556,New York NY,Premium,iPhone,2023-10-26,true
2557,Portland OR,Basic,Apple TV,2024-05-06,false
2558,Baltimore MD,Premium Ad-Free,Android phone,2024-01-04,true
2559,Providence RI,Standard,iPad,2024-08-06,true
2560,Phoenix AZ,Premium,Roku,2023-06-17,true
2561,Phoenix AZ,Premium Ad-Free,Samsung TV,2025-12-19,true
2562,Atlanta GA,Standard,Web browser,2023-07-20,true
2563,Detroit MI,Basic,iPad,2026-06-10,true
2564,Dallas-Ft Worth TX,Standard,Web browser,2026-04-15,true
2565,Dallas-Ft Worth TX,Basic,Fire TV Stick,2023-07-12,true
2566,Dallas-Ft Worth TX,Premium,Samsung TV,2025-12-21,true
2567,Nashville TN,Basic,Fire TV Stick,2023-04-30,true
2568,Miami FL,Standard,iPad,2026-01-31,true
2569,Atlanta GA,Premium,iPhone,2026-01-09,true
2570,St Louis MO,Basic,Fire TV Stick,2022-08-16,true
2571,Nashville TN,Standard,Roku,2025-11-21,true
2572,St Louis MO,Standard,Android phone,2022-09-15,true
2573,Minneapolis MN,Standard,iPad,2025-02-24,true
2574,Atlanta GA,Basic,Web browser,2023-03-18,true
2575,Portland OR,Basic,Web browser,2022-08-05,true
2576,Los Angeles CA,Standard,iPad,2026-02-25,true
2577,Chicago IL,Standard,iPad,2025-03-24,true
2578,Seattle WA,Standard,iPad,2024-03-04,true
2579,Columbus OH,Basic,Web browser,2022-11-30,true
2580,Phoenix AZ,Standard,Samsung TV,2025-11-06,true
2581,Atlanta GA,Standard,iPad,2025-11-06,true
2582,Seattle WA,Basic,iPad,2025-01-23,true
2583,Chicago IL,Premium,Roku,2025-10-09,true
2584,Detroit MI,Basic,Android phone,2025-07-02,true
2585,Atlanta GA,Standard,Apple TV,2026-02-04,true
2586,Phoenix AZ,Premium,Fire TV Stick,2023-01-27,true
2587,Atlanta GA,Standard,Fire TV Stick,2023-03-19,true
2588,Los Angeles CA,Standard,Roku,2026-01-12,true
2589,Columbus OH,Basic,Web browser,2024-05-02,true
2590,Los Angeles CA,Basic,iPad,2023-11-12,true
2591,Boston MA,Basic,Roku,2023-12-11,true
2592,Atlanta GA,Premium,Android phone,2022-05-27,true
2593,Denver CO,Premium,Android phone,2023-11-19,true
2594,Boston MA,Basic,iPhone,2023-09-08,true
2595,Los Angeles CA,Basic,iPhone,2026-07-08,true
2596,Hartford CT,Basic,Web browser,2026-04-25,true
2597,Denver CO,Standard,iPhone,2023-12-25,false
2598,Minneapolis MN,Standard,Android phone,2022-09-24,true
2599,Columbus OH,Standard,iPhone,2024-12-06,true
2600,Atlanta GA,Premium,Samsung TV,2023-11-16,true
2601,Baltimore MD,Basic,Web browser,2025-10-01,true
2602,Philadelphia PA,Standard,Samsung TV,2024-09-07,true
2603,Portland OR,Standard,iPad,2023-05-29,true
2604,Phoenix AZ,Basic,iPhone,2023-10-21,true
2605,Portland OR,Premium,Android phone,2026-03-01,true
2606,Portland OR,Basic,iPad,2022-11-09,true
2607,Denver CO,Standard,Android phone,2022-08-25,true
2608,Chicago IL,Premium,iPhone,2024-08-05,true
2609,Denver CO,Premium,iPhone,2025-03-08,true
2610,Nashville TN,Standard,iPhone,2024-05-11,true
2611,Columbus OH,Basic,Apple TV,2023-03-11,true
2612,St Louis MO,Premium,Android phone,2024-09-13,true
2613,Hartford CT,Premium,Web browser,2026-07-12,true
2614,Phoenix AZ,Standard,Android phone,2026-05-06,true
2615,New York NY,Premium,iPad,2023-02-23,false
2616,Detroit MI,Basic,iPad,2023-04-03,true
2617,Columbus OH,Standard,Apple TV,2023-04-27,true
2618,Boston MA,Premium,Roku,2026-02-10,true
2619,Detroit MI,Basic,Apple TV,2025-12-02,true
2620,St Louis MO,Standard,iPad,2024-12-13,true
2621,Nashville TN,Premium Ad-Free,iPad,2025-08-29,true
2622,Atlanta GA,Premium,iPhone,2024-12-25,true
2623,New York NY,Premium,iPad,2024-03-29,true
2624,St Louis MO,Standard,Roku,2025-06-12,true
2625,St Louis MO,Premium Ad-Free,Android phone,2026-02-14,true
2626,Phoenix AZ,Basic,Android phone,2024-12-01,true
2627,Columbus OH,Standard,iPhone,2023-07-14,false
2628,Providence RI,Standard,Android phone,2023-12-26,true
2629,Miami FL,Premium,Samsung TV,2025-04-08,true
2630,Providence RI,Premium,iPhone,2025-04-24,true
2631,St Louis MO,Premium,iPhone,2024-02-18,true
2632,Detroit MI,Standard,iPad,2025-11-29,true
2633,St Louis MO,Standard,Fire TV Stick,2023-01-19,true
2634,Phoenix AZ,Standard,Apple TV,2022-11-24,true
2635,Boston MA,Standard,Samsung TV,2026-07-19,true
2636,Providence RI,Basic,Fire TV Stick,2022-06-17,true
2637,Los Angeles CA,Standard,Apple TV,2026-07-22,true
2638,Minneapolis MN,Premium,Apple TV,2024-09-03,true
2639,Hartford CT,Standard,Apple TV,2023-10-09,true
2640,Baltimore MD,Premium,Samsung TV,2025-03-30,false
2641,Philadelphia PA,Standard,iPhone,2025-10-11,false
2642,Seattle WA,Standard,Android phone,2026-06-14,true
2643,Philadelphia PA,Basic,Apple TV,2023-07-06,true
2644,Seattle WA,Standard,iPad,2026-07-01,true
2645,Seattle WA,Standard,Samsung TV,2024-07-24,true
2646,Providence RI,Basic,Android phone,2024-12-16,true
2647,Phoenix AZ,Basic,Roku,2022-06-22,false
2648,Portland OR,Standard,Fire TV Stick,2022-08-20,false
2649,St Louis MO,Standard,Samsung TV,2023-02-14,true
2650,Los Angeles CA,Standard,Apple TV,2023-07-01,true
2651,Baltimore MD,Basic,Samsung TV,2024-04-23,true
2652,Baltimore MD,Standard,Fire TV Stick,2025-02-23,true
2653,Columbus OH,Standard,Samsung TV,2025-12-08,false
2654,Atlanta GA,Standard,Android phone,2022-06-21,true
2655,Baltimore MD,Standard,Android phone,2024-12-28,true
2656,Phoenix AZ,Basic,Fire TV Stick,2024-10-20,true
2657,Boston MA,Premium,Apple TV,2026-01-17,true
2658,Chicago IL,Basic,iPhone,2025-06-17,true
2659,Detroit MI,Standard,iPhone,2023-11-30,true
2660,Hartford CT,Basic,iPad,2024-10-24,true
2661,Dallas-Ft Worth TX,Standard,Samsung TV,2024-02-15,true
2662,Portland OR,Basic,Android phone,2025-09-28,true
2663,New York NY,Premium,Web browser,2026-04-21,true
2664,Seattle WA,Standard,Apple TV,2022-10-29,true
2665,Philadelphia PA,Standard,iPad,2024-10-15,true
2666,Denver CO,Basic,Apple TV,2025-02-04,true
2667,Philadelphia PA,Basic,Apple TV,2025-06-02,true
2668,Columbus OH,Standard,Android phone,2023-10-24,true
2669,Boston MA,Standard,iPhone,2024-03-22,true
2670,Columbus OH,Standard,iPhone,2024-12-22,true
2671,Portland OR,Premium Ad-Free,Fire TV Stick,2022-08-19,true
2672,Baltimore MD,Standard,Roku,2022-10-04,true
2673,Baltimore MD,Premium Ad-Free,Web browser,2025-10-19,true
2674,Hartford CT,Basic,iPad,2023-11-18,true
2675,St Louis MO,Premium,Web browser,2022-06-20,true
2676,Phoenix AZ,Standard,iPhone,2024-07-18,true
2677,Columbus OH,Standard,Web browser,2026-07-12,true
2678,Baltimore MD,Premium Ad-Free,Samsung TV,2026-02-01,true
2679,Phoenix AZ,Standard,Roku,2023-10-09,true
2680,Atlanta GA,Premium,Fire TV Stick,2022-10-03,true
2681,New York NY,Premium,Apple TV,2026-02-07,true
2682,New York NY,Basic,Samsung TV,2024-04-17,true
2683,Atlanta GA,Standard,Web browser,2024-07-04,true
2684,Nashville TN,Standard,Apple TV,2025-06-04,false
2685,Denver CO,Premium,iPhone,2023-12-04,false
2686,Seattle WA,Premium,Apple TV,2022-11-10,true
2687,Philadelphia PA,Basic,Android phone,2025-08-15,true
2688,Phoenix AZ,Basic,iPhone,2026-06-03,true
2689,Miami FL,Basic,Fire TV Stick,2025-02-07,true
2690,Columbus OH,Standard,Samsung TV,2025-04-19,true
2691,Minneapolis MN,Basic,Roku,2023-07-07,true
2692,Miami FL,Premium,Web browser,2024-05-02,true
2693,St Louis MO,Standard,Android phone,2026-07-31,true
2694,Dallas-Ft Worth TX,Premium,Web browser,2025-03-10,true
2695,St Louis MO,Basic,Web browser,2023-06-24,false
2696,Atlanta GA,Standard,Fire TV Stick,2024-08-05,true
2697,New York NY,Basic,Android phone,2024-03-22,true
2698,Dallas-Ft Worth TX,Premium,Roku,2025-07-07,true
2699,New York NY,Basic,Web browser,2025-04-11,true
2700,New York NY,Basic,iPad,2026-02-04,true
2701,Baltimore MD,Basic,Android phone,2026-04-22,true
2702,Portland OR,Premium,Web browser,2026-07-01,true
2703,Philadelphia PA,Basic,iPad,2023-12-16,true
2704,Nashville TN,Standard,iPad,2025-12-22,true
2705,Boston MA,Premium,Roku,2024-03-05,true
2706,Chicago IL,Premium,Roku,2022-07-15,true
2707,Minneapolis MN,Basic,Web browser,2023-08-23,true
2708,Los Angeles CA,Basic,Apple TV,2024-03-02,true
2709,Minneapolis MN,Standard,Samsung TV,2026-02-25,true
2710,Baltimore MD,Basic,Roku,2024-07-17,true
2711,Boston MA,Standard,iPhone,2022-10-20,false
2712,Providence RI,Standard,iPad,2024-12-29,true
2713,St Louis MO,Standard,iPad,2023-01-31,false
2714,Denver CO,Basic,iPhone,2023-08-05,true
2715,Denver CO,Standard,Android phone,2025-07-03,true
2716,Seattle WA,Basic,iPhone,2026-01-17,true
2717,Dallas-Ft Worth TX,Standard,Samsung TV,2026-08-02,true
2718,Detroit MI,Basic,iPhone,2025-06-18,false
2719,Phoenix AZ,Premium Ad-Free,Web browser,2025-03-21,false
2720,Hartford CT,Standard,Apple TV,2023-10-27,true
2721,Miami FL,Basic,Samsung TV,2024-03-07,true
2722,Detroit MI,Basic,iPhone,2024-08-02,true
2723,New York NY,Basic,iPhone,2023-07-13,true
2724,Atlanta GA,Basic,Roku,2023-04-30,true
2725,Portland OR,Basic,Apple TV,2023-07-28,true
2726,Miami FL,Premium,Android phone,2022-10-11,true
2727,New York NY,Standard,Android phone,2025-02-06,true
2728,Providence RI,Basic,Android phone,2023-02-05,true
2729,Phoenix AZ,Standard,Web browser,2024-11-02,true
2730,Seattle WA,Basic,Android phone,2025-11-10,true
2731,Columbus OH,Premium Ad-Free,iPhone,2026-01-10,true
2732,Denver CO,Basic,Apple TV,2026-04-06,true
2733,St Louis MO,Premium,Apple TV,2022-07-11,true
2734,Philadelphia PA,Premium,iPad,2025-12-04,true
2735,Dallas-Ft Worth TX,Basic,Samsung TV,2023-01-17,true
2736,New York NY,Basic,Android phone,2023-04-09,true
2737,Phoenix AZ,Standard,Roku,2024-10-03,true
2738,Hartford CT,Premium,Fire TV Stick,2022-09-15,true
2739,Seattle WA,Standard,Fire TV Stick,2022-09-23,true
2740,Los Angeles CA,Standard,Fire TV Stick,2022-08-27,true
2741,Hartford CT,Premium,iPhone,2024-07-04,true
2742,Boston MA,Premium,Android phone,2025-05-14,false
2743,Denver CO,Standard,iPhone,2026-06-20,true
2744,St Louis MO,Standard,Apple TV,2023-01-09,true
2745,Hartford CT,Standard,iPhone,2022-11-18,true
2746,Dallas-Ft Worth TX,Basic,Roku,2024-05-03,true
2747,Philadelphia PA,Premium,Samsung TV,2026-05-08,false
2748,Nashville TN,Basic,Fire TV Stick,2023-02-05,true
2749,Dallas-Ft Worth TX,Basic,Roku,2025-05-14,false
2750,Columbus OH,Premium,Fire TV Stick,2024-04-14,true
2751,Philadelphia PA,Standard,Roku,2023-10-22,true
2752,Boston MA,Basic,Samsung TV,2026-01-10,true
2753,Phoenix AZ,Basic,iPhone,2026-05-21,true
2754,Detroit MI,Standard,iPhone,2026-04-25,true
2755,Columbus OH,Premium,Samsung TV,2022-07-05,true
2756,Baltimore MD,Basic,Fire TV Stick,2022-07-08,true
2757,Baltimore MD,Basic,Roku,2024-10-23,true
2758,Miami FL,Standard,Android phone,2024-10-25,true
2759,Atlanta GA,Premium Ad-Free,Web browser,2024-11-24,true
2760,Dallas-Ft Worth TX,Basic,Apple TV,2025-02-21,true
2761,New York NY,Premium Ad-Free,Fire TV Stick,2024-04-21,true
2762,Dallas-Ft Worth TX,Premium,Apple TV,2025-02-12,true
2763,Atlanta GA,Basic,Fire TV Stick,2023-12-29,true
2764,Providence RI,Premium,Fire TV Stick,2025-01-07,true
2765,Philadelphia PA,Standard,Samsung TV,2023-12-07,true
2766,Denver CO,Standard,iPad,2022-07-27,true
2767,Atlanta GA,Standard,Android phone,2025-10-07,true
2768,Columbus OH,Premium,Web browser,2026-05-21,true
2769,Seattle WA,Premium,Apple TV,2024-05-18,true
2770,Columbus OH,Premium,Samsung TV,2026-02-21,true
2771,Detroit MI,Premium Ad-Free,Samsung TV,2025-08-28,true
2772,Providence RI,Standard,Roku,2023-03-30,true
2773,Philadelphia PA,Premium,Samsung TV,2024-11-06,true
2774,Minneapolis MN,Premium,Apple TV,2024-04-12,true
2775,Denver CO,Basic,Samsung TV,2023-04-20,true
2776,Los Angeles CA,Basic,Fire TV Stick,2026-02-06,true
2777,Denver CO,Standard,Android phone,2024-08-02,true
2778,St Louis MO,Premium,iPad,2026-07-05,true
2779,Atlanta GA,Basic,Web browser,2024-07-01,false
2780,Providence RI,Standard,Roku,2025-09-08,true
2781,Los Angeles CA,Basic,Roku,2022-09-19,true
2782,St Louis MO,Standard,Web browser,2025-07-12,true
2783,Portland OR,Standard,iPad,2025-10-16,true
2784,Nashville TN,Basic,iPhone,2026-08-06,true
2785,St Louis MO,Premium,Apple TV,2026-01-30,true
2786,New York NY,Basic,iPhone,2025-09-21,true
2787,Chicago IL,Premium,iPhone,2025-09-02,true
2788,Boston MA,Basic,iPad,2023-06-19,true
2789,Providence RI,Premium Ad-Free,iPhone,2022-10-26,true
2790,Nashville TN,Standard,Roku,2022-12-16,true
2791,St Louis MO,Basic,Android phone,2022-07-09,true
2792,Hartford CT,Basic,iPad,2022-10-09,true
2793,Minneapolis MN,Basic,Apple TV,2024-09-08,true
2794,Denver CO,Standard,Roku,2024-12-20,true
2795,Boston MA,Premium,Fire TV Stick,2023-11-07,true
2796,St Louis MO,Standard,iPad,2025-04-11,true
2797,Baltimore MD,Standard,Samsung TV,2024-01-18,true
2798,Phoenix AZ,Standard,iPhone,2022-05-02,true
2799,Minneapolis MN,Standard,Web browser,2025-10-19,true
2800,Atlanta GA,Standard,Roku,2023-05-01,true
2801,Portland OR,Standard,Fire TV Stick,2022-08-11,true
2802,Dallas-Ft Worth TX,Standard,iPad,2024-05-01,true
2803,Columbus OH,Premium Ad-Free,iPhone,2025-02-12,true
2804,Boston MA,Standard,Roku,2025-07-22,true
2805,Hartford CT,Basic,Android phone,2025-12-06,true
2806,Columbus OH,Basic,Fire TV Stick,2025-04-08,true
2807,Chicago IL,Standard,iPad,2023-06-06,true
2808,Los Angeles CA,Standard,iPad,2024-06-05,true
2809,Portland OR,Premium Ad-Free,iPad,2025-09-13,true
2810,Hartford CT,Standard,Samsung TV,2024-04-24,true
2811,Denver CO,Standard,Apple TV,2023-02-27,false
2812,Chicago IL,Premium,Web browser,2026-08-07,true
2813,Hartford CT,Basic,iPhone,2026-07-27,true
2814,Columbus OH,Premium,Android phone,2022-07-05,true
2815,Hartford CT,Basic,Fire TV Stick,2023-06-03,true
2816,Boston MA,Standard,iPhone,2024-03-02,true
2817,Detroit MI,Premium Ad-Free,iPhone,2022-09-27,true
2818,Baltimore MD,Premium,Apple TV,2024-02-10,true
2819,New York NY,Premium,iPad,2024-05-28,true
2820,Minneapolis MN,Standard,Fire TV Stick,2025-09-28,true
2821,Denver CO,Premium,Android phone,2023-02-25,true
2822,Nashville TN,Standard,Web browser,2023-05-08,true
2823,New York NY,Standard,iPhone,2025-05-18,true
2824,Columbus OH,Basic,Roku,2023-06-21,true
2825,Miami FL,Basic,iPhone,2023-07-07,true
2826,Nashville TN,Standard,iPhone,2026-03-31,false
2827,Atlanta GA,Basic,iPhone,2025-12-18,true
2828,St Louis MO,Premium,Apple TV,2024-01-31,true
2829,Miami FL,Premium,Android phone,2023-12-17,true
2830,New York NY,Premium,Apple TV,2023-10-24,true
2831,St Louis MO,Basic,iPhone,2025-01-16,true
2832,Portland OR,Premium Ad-Free,iPhone,2023-01-16,true
2833,Los Angeles CA,Basic,Android phone,2024-09-23,true
2834,Denver CO,Standard,iPad,2025-10-07,false
2835,Atlanta GA,Premium,Web browser,2026-02-28,true
2836,Denver CO,Basic,iPad,2022-11-11,true
2837,Columbus OH,Basic,iPad,2023-08-07,true
2838,Baltimore MD,Basic,iPad,2024-08-29,true
2839,Philadelphia PA,Standard,Fire TV Stick,2025-10-02,true
2840,Columbus OH,Premium,Apple TV,2026-03-29,true
2841,Dallas-Ft Worth TX,Basic,iPhone,2025-12-30,true
2842,Minneapolis MN,Basic,Samsung TV,2026-03-15,true
2843,Portland OR,Standard,Android phone,2024-05-14,false
2844,Seattle WA,Basic,Roku,2025-10-20,true
2845,Seattle WA,Premium,Fire TV Stick,2026-02-08,true
2846,Seattle WA,Premium Ad-Free,Android phone,2025-06-08,true
2847,Baltimore MD,Premium,iPad,2023-08-19,true
2848,Atlanta GA,Premium,Apple TV,2024-07-05,true
2849,Chicago IL,Standard,Apple TV,2025-12-29,true
2850,Atlanta GA,Premium,iPhone,2023-06-02,true
2851,Hartford CT,Basic,Samsung TV,2024-07-16,true
2852,Atlanta GA,Basic,Fire TV Stick,2025-11-06,true
2853,New York NY,Standard,iPhone,2023-09-01,true
2854,Boston MA,Basic,iPad,2022-05-13,true
2855,Minneapolis MN,Premium,Android phone,2024-04-27,true
2856,Boston MA,Standard,iPad,2025-12-16,true
2857,Phoenix AZ,Premium Ad-Free,Android phone,2025-04-26,true
2858,Portland OR,Basic,Web browser,2024-01-24,true
2859,Minneapolis MN,Standard,Fire TV Stick,2022-05-02,true
2860,Dallas-Ft Worth TX,Premium,Roku,2022-08-22,true
2861,Hartford CT,Basic,Roku,2022-08-15,true
2862,St Louis MO,Standard,Web browser,2023-01-21,true
2863,Nashville TN,Standard,Android phone,2024-03-03,true
2864,Miami FL,Premium Ad-Free,Fire TV Stick,2023-11-09,true
2865,Boston MA,Premium,iPad,2023-06-26,true
2866,Providence RI,Basic,Apple TV,2023-07-25,true
2867,Los Angeles CA,Standard,iPhone,2023-11-23,true
